player,pos,handle,tweet
Keith Smith,FB,KeithSmithNBA,"Devin Booker and Karl-Anthony Towns are now eligible to sign super max contract extensions, with Phoenix and Minnesota respectively.

Extensions project at four years, $211M for both Booker and Towns."
Keith Smith,FB,KeithSmithNBA,"Fresh off being named to All-NBA Third Team, Trae Young's projected extension is now five years, $212,280,000"
Keith Smith,FB,KeithSmithNBA,"Jayson Tatum has made All-NBA First Team.

It's the first All-NBA First Team honor for Tatum in his career."
Keith Smith,FB,KeithSmithNBA,Back to basketball I guess...
Keith Smith,FB,KeithSmithNBA,"Even more fucked up? Part of the fire drill she does now includes someone checking to make sure the fire alarm is legit and not just a shooter having pulled it to create easier targets as they evacuate.

But sure, let's just keep going the way things are. This is great, right?"
Keith Smith,FB,KeithSmithNBA,"When I was a kid, in the first few days of school, we did a fire drill. It was so we'd know what to do if there was a fire.

Our daughter does that too, but she also does active shooter drills that involve knowing how/when to hide, run and even fight back.

That's fucked up."
Keith Smith,FB,KeithSmithNBA,"Do we regularly hear about dozens of people killed in mass stabbings on a regular basis?

I'm not saying they don't happen, but we've had something like 200 mass shootings in 2022 already. It's not even the end of May.

There are two common denominators: Bad people and guns. https://t.co/DaLZNHiu7t"
Keith Smith,FB,KeithSmithNBA,"No other country in the world has laws around training the average citizen to arm themselves.

No other country in the worldhas mass shootings around the rate of once every day or every-other-day.

But sure, the answer is arming more people. Treat the disease not the symptoms. https://t.co/k7CpBdnZFK"
Keith Smith,FB,KeithSmithNBA,"Guess we've done all we can everyone. LITman said we've already got gun laws, so we're done here.

I don't pretend to have all, or even any, of the answers. But I would hope the people we elect to govern would at least try vs just taking the next big donation check and moving on. https://t.co/rTc6lT4fCX"
Keith Smith,FB,KeithSmithNBA,You can just click unfollow. No one cares about your announcement. But I’ll make it easier and block you so that you’ll never have to worry about seeing my sick comments again. https://t.co/xCv6TNJTZC
Keith Smith,FB,KeithSmithNBA,"Far too many people in our country care far too much about unborn fetuses and far too little about children after they are actually born.

Another school shooting and I’m sure we’ll have a lot more thoughts and prayers than actual action."
Keith Smith,FB,KeithSmithNBA,"Celtics Injury Report vs. Miami for Game 5:

Sam Hauser - Right Shoulder Instability Episode - OUT
Marcus Smart - Right Ankle Sprain - QUESTIONABLE
Robert Williams - Left Knee Soreness - QUESTIONABLE"
Keith Smith,FB,KeithSmithNBA,@AndrewDBailey 😂
Keith Smith,FB,KeithSmithNBA,"New @FrontOfficeShow is up! @Trevor_Lane and I talk LaVine, Beal and Ayton in free agency, Connelly to MIN, Hawks looking to make moves, THOR!, Russ, Bulls-Pistons in Paris, Draft stuff and more! Watch, like and subscribe below!

https://t.co/OF7sy0TfOL"
JuJu Smith-Schuster,WR,TeamJuJu,@blokkbots @Who_is_DBeck @Ebron85 https://t.co/x4DyX6zuV9
Benny Snell Jr.,RB,benny_snell,https://t.co/V2Lash1pM2 SUB SUB SUB IM BACKKK https://t.co/Fr75mYtTvR
Benny Snell Jr.,RB,benny_snell,@Ricoishilarious @NickMizesko I’m still waiting on that match against ole boy lol
Matt Sokol,TE,_MattSokol,@Oscarram1123 @BlkOleSupeSloth @banesexistance @DipuFimul @FrNzK2 But when preparation meets opportunity outsiders call it ‘luck’
Matt Sokol,TE,_MattSokol,@Oscarram1123 @BlkOleSupeSloth @banesexistance @DipuFimul @FrNzK2 He predicted the exact sequence prior to the fight and warmed up with the exact KO strike prior to the match: https://t.co/99s1qClr0w
Isaiah Spiller,RB,isaiah_spiller,Happy Memorial Day! #BoltUp https://t.co/luQbRl9TR9
Johnny Stanton,FB,johnnystantoniv,These kids have me tearing up man. Thank you so much to the Dungeon Cats for the beautiful thank you notes. This is going up on my wall. https://t.co/5upFcMSKBr
Johnny Stanton,FB,johnnystantoniv,@illest_Magician @abigailepenner @NOELLEaDeVil He’s genuinely amazing in this. You really can’t knock the guy’s talent. Or smile.
Johnny Stanton,FB,johnnystantoniv,@jacobsrubin I’m in the business of making dreams a reality https://t.co/FbFiJSgdZM
Johnny Stanton,FB,johnnystantoniv,Go see Top Gun Maverick this week. It’s absolutely amazing.
Johnny Stanton,FB,johnnystantoniv,@TschussMuller You were the one who started being rude. You called it dumb in the first place. No one is attacking you here.
Johnny Stanton,FB,johnnystantoniv,"@TschussMuller My friend, people who put pronouns in their bio are literally making your life easier for you. No one is asking you to put them in yours. You don’t have to do anything except use one word instead of another. You really can’t keep track of that?"
Johnny Stanton,FB,johnnystantoniv,@DanielKennedyDK Thanks DK! Miss you too dude!
Johnny Stanton,FB,johnnystantoniv,@HeyBethMay For REAL
Johnny Stanton,FB,johnnystantoniv,@TheTomDiaries For real. Expecting me to be like “oh yknow what? You’re right. Lemme do that”
Johnny Stanton,FB,johnnystantoniv,@SteveWoyach Ummm ratio?
Johnny Stanton,FB,johnnystantoniv,"Hey friends! Don’t be this guy!

I put my pronouns in my bio to show that my profile is a supportive and safe place for everyone. I fully recommend you do the same, but I don’t get upset at you if you don’t have them in your bio, so don’t get upset at me for having them in mine😃 https://t.co/nECt5QmSS0"
Johnny Stanton,FB,johnnystantoniv,@BranCutler DO IT
Johnny Stanton,FB,johnnystantoniv,This is what happens when you have dinner with me https://t.co/nhBa2mNShN
Johnny Stanton,FB,johnnystantoniv,"Alright go off, Cleveland https://t.co/dYCTuLq6D7"
Johnny Stanton,FB,johnnystantoniv,@lictoriavewie Why
Johnny Stanton,FB,johnnystantoniv,@MellieDM We raised a bunch of money for a great cause while playing D&amp;D with some of the coolest people ever in front of a live crowd. I don’t know if anything more fun has ever happened to me 🤘🏻🤘🏻
Johnny Stanton,FB,johnnystantoniv,@RRollplaying I made something like this for my bard who loved the cloud of daggers spell but was always disappointed when people would just avoid it when it was in place. I called it the Fogstride Dagger https://t.co/YXN06LMXgE
Johnny Stanton,FB,johnnystantoniv,"What do you guys think? Are Sunfire Elves really that cool, @quiddie? 

#ttrpg #TheDragonPrince #TalesofXadia @CortexRPG @TalesOfXadia #ad https://t.co/xOfF1tRBnB"
Johnny Stanton,FB,johnnystantoniv,"Just in case you haven’t seen this yet
https://t.co/bLYU6DDsGV"
Johnny Stanton,FB,johnnystantoniv,"Getting to watch EXU Calamity tonight. Had to miss it last night cuz I had a thing. 
@quiddie you’re in this one right?"
Johnny Stanton,FB,johnnystantoniv,@joestarr187 🤓
Johnny Stanton,FB,johnnystantoniv,"Who would have thought that the most popular character from last night’s game would not have been any of the 5 players’, but the imp familiar of Wyatt’s celestial warlock. 
@tabletopcleve’s owner Brady had Wyatt sign this at the end of the night https://t.co/rRLRZOgs1a"
Johnny Stanton,FB,johnnystantoniv,@joestarr187 Acktually https://t.co/QSftXaskbP
Johnny Stanton,FB,johnnystantoniv,"@Vee_Muse Let me answer you this way:
I went to Ren Faire for the first time last weekend and I didn’t have my sword. 
So, yes. Yes I did very much want to buy another."
Johnny Stanton,FB,johnnystantoniv,@n_quests Ruinous End says hello from the home of the leatherworker who is crafting its sheath currently
Johnny Stanton,FB,johnnystantoniv,Yes https://t.co/04KpVjkx3I https://t.co/yUhDGvcEBl
Johnny Stanton,FB,johnnystantoniv,"@jcauseembrace I mean the campaign hasn’t been closed yet!

https://t.co/lgnxGzrtga"
Johnny Stanton,FB,johnnystantoniv,"Final total after t shirt and poster sales…

$18,460 https://t.co/UJ9KvPTyjQ"
Johnny Stanton,FB,johnnystantoniv,Pinching myself to see if last night really happened https://t.co/Mir4deP43G
Johnny Stanton,FB,johnnystantoniv,@TsukikoMumai @quiddie @IfyNwadiwe Lol cleveland is where it’s at really though
Johnny Stanton,FB,johnnystantoniv,Definitely not @quiddie @IfyNwadiwe and me clubbing in the rain wearing matching shirts
Johnny Stanton,FB,johnnystantoniv,You guys… he’s not joking. It ricocheted off the top of his head and landed in the back of the room https://t.co/J0H9p24riK
Johnny Stanton,FB,johnnystantoniv,@MacRobinson95 @Flash_Garrett Oh wow send me this
Johnny Stanton,FB,johnnystantoniv,@beardy_mc_beard @GVartwork @RedNoseDayUSA Talk to me. We’ll get you one
Johnny Stanton,FB,johnnystantoniv,@matthewmercer @RedNoseDayUSA THANK YOU
Johnny Stanton,FB,johnnystantoniv,@Marisha_Ray @RedNoseDayUSA 🙌🏻🙌🏻🙌🏻
Johnny Stanton,FB,johnnystantoniv,@FrankieP15 @RedNoseDayUSA @TheCantripCast YouTube in a few days!
Johnny Stanton,FB,johnnystantoniv,"Ah man. Tonight was wild. Thank you to everyone who attended, donated, or even just watched. It was a blast. Together we raised over $17,000 for @RedNoseDayUSA while playing D&amp;D. You kidding me?"
Johnny Stanton,FB,johnnystantoniv,You guys are insane. 13 minutes away!!! https://t.co/FuysowJ5Rb
Johnny Stanton,FB,johnnystantoniv,"You guys. ITS ONLY 2 HOURS AWAY. 

https://t.co/dnGS3PekbB"
Johnny Stanton,FB,johnnystantoniv,@missrachel @RedNoseDayUSA Thank you Rachel!!
Johnny Stanton,FB,johnnystantoniv,@SirYacht_ Dude you need to take care of yourself hahaha
Johnny Stanton,FB,johnnystantoniv,Want this incredible poster @artful_thinking designed? Get yours at tonight’s game! Limited supply! https://t.co/sLszZ82O8d
Johnny Stanton,FB,johnnystantoniv,"Don’t forget, if you are coming to the Rolling for Red Nose Day event in person at @tabletopcleve, you need to bring proof of vaccination or a negative Covid test. Image on your phone works 👍🏻"
Johnny Stanton,FB,johnnystantoniv,TODAY IS THE DAY
Johnny Stanton,FB,johnnystantoniv,@SirYacht_ Im stealing this format
Johnny Stanton,FB,johnnystantoniv,@TheWarden4508 Thursday night at midnight eastern time
Johnny Stanton,FB,johnnystantoniv,"Great question @DarmanORC 

You absolutely DO NOT have to be going to the event to bid on these. If you win, we will ship the item(s) to you! https://t.co/wzZu0nTdC8"
Johnny Stanton,FB,johnnystantoniv,"Didn’t even get the chance to add this to the thread the other night. Wyatt’s and my jerseys are up for auction as well! These are the same exact ones that we wear on game day. And we signed them!

https://t.co/53jcrYxnP6 https://t.co/yMj2BT5QUN"
Johnny Stanton,FB,johnnystantoniv,https://t.co/53jcrYxnP6 https://t.co/KPMsPXPSOU
Johnny Stanton,FB,johnnystantoniv,https://t.co/53jcrYxnP6 https://t.co/Vm50AzS0n1
Johnny Stanton,FB,johnnystantoniv,These dice trays are made of the most exotic woods you can find. You will not regret bidding for them. They’re still listed below market value! https://t.co/53jcrYxnP6 https://t.co/OyR99gUgsr
Johnny Stanton,FB,johnnystantoniv,"No bids yet! These books are beautiful and going for less than what they’re worth at the store!

https://t.co/53jcrYxnP6 https://t.co/GqqQ0IN0Lj"
Johnny Stanton,FB,johnnystantoniv,"No bids on this yet and it is going for below the value of even just the statue! Go get it!

https://t.co/53jcrYxnP6 https://t.co/jc9y04lwou"
Johnny Stanton,FB,johnnystantoniv,"No bids on this yet! This thing is really amazing and listed for way below market value. 

https://t.co/53jcrYxnP6 https://t.co/pN8M1Y4agD"
Johnny Stanton,FB,johnnystantoniv,https://t.co/53jcrYxnP6 https://t.co/4YIWaEizsx
Johnny Stanton,FB,johnnystantoniv,"No bids on this yet! Going for way below its value!
https://t.co/53jcrYxnP6 https://t.co/SvH5hUowcM"
Johnny Stanton,FB,johnnystantoniv,Still going for way below market price! https://t.co/53jcrYxnP6 https://t.co/CjgzRsYHvU
Johnny Stanton,FB,johnnystantoniv,https://t.co/53jcrYxnP6 https://t.co/DUhfMxS7hw
Johnny Stanton,FB,johnnystantoniv,"They are bots. Don’t click their links. If you want to be my friend, report their profile. https://t.co/bm7YCYlLQC"
Johnny Stanton,FB,johnnystantoniv,@ElizabithQ1 @battytastic @GVartwork @RedNoseDayUSA Fuck off
Johnny Stanton,FB,johnnystantoniv,@kvnm86 @GVartwork https://t.co/q6bKqLB3Lk
Johnny Stanton,FB,johnnystantoniv,"Unfortunately these are only going to be available to people coming in person, but if enough people bug @GVartwork about making more then they just might do it 👀 https://t.co/25kJ1mKQtX"
Johnny Stanton,FB,johnnystantoniv,They’re on their way to the 216 🤘🏻🤘🏻🤘🏻 https://t.co/oMVrRxn26D
Johnny Stanton,FB,johnnystantoniv,"Now that this event has a @GVartwork shirt, how can it possibly be anything but a success?
Greg KILLED IT with this design. I’m so pumped! These will be sold at the Rolling For Red Nose Day charity game tomorrow as an event exclusive for $28. All proceeds going to @RedNoseDayUSA https://t.co/plBEQaEEGh"
Johnny Stanton,FB,johnnystantoniv,"We are less than 48 hours away from playing D&amp;D LIVE with @Flash_Garrett @IfyNwadiwe @quiddie @Brandon_The_Dm and Wyatt Teller! Rolling for Red Nose Day is going to be SO FUN and you will not want to miss it. Check the QRT for the stream info, donation page and silent auction! https://t.co/RskBmNw7W9"
Johnny Stanton,FB,johnnystantoniv,@emilyerv @Browns @Flash_Garrett Thanks Em!
Johnny Stanton,FB,johnnystantoniv,@FussyPublishing @Browns @Flash_Garrett We will be playing live at 8pm eastern on https://t.co/TSJ5QdhLeo!
Johnny Stanton,FB,johnnystantoniv,"If you are anti gun control, I really truly urge you to think deeply about why. And I want you to think about how today will affect your views. Because it needs to. And don’t come back with “it’s too soon”. Because if it is, then think about how you felt after Sandy Hook, LV, etc https://t.co/yJCB3LnPtV"
Mike Strachan,WR,Mike_Playmaker,@mchappell51 Literally.
Stephen Sullivan,TE,sully7777,What a great deal !! Proud of Evan !!! https://t.co/L8zxFolNtV
Stephen Sullivan,TE,sully7777,It would be great honor all these Number 10's one day .. https://t.co/kc7lAuiViN
Stephen Sullivan,TE,sully7777,@BMop25 Love Junior !!!
Stephen Sullivan,TE,sully7777,@coachneighbors He has good instincts.... ha..
Stephen Sullivan,TE,sully7777,Making history !!!! https://t.co/m74ZXmshM1
Stephen Sullivan,TE,sully7777,DVH said he didn't expect to host a regional.  He cited their RPI and their poor play late in the season.
Stephen Sullivan,TE,sully7777,Looks like a good draw for the Hogs.  Love tourney time. https://t.co/aNpZcsJ70s
Stephen Sullivan,TE,sully7777,The hopes and dreams for a group of players have never been higher. https://t.co/hXcdF2N82R
Stephen Sullivan,TE,sully7777,@dane_womack He took the last five shots.
Stephen Sullivan,TE,sully7777,Marcus Smart doing his best to shoot Boston out of the lead.  How many 3's is he going to shoot ??? 10 and counting..
Stephen Sullivan,TE,sully7777,"@GottliebShow I didn't think it was possible, but Lowry flops more than Smart."
Stephen Sullivan,TE,sully7777,@SlaterMoJoe Block/charge calls have been horrendous...
Stephen Sullivan,TE,sully7777,It pays to flop with the officials tonight #Game7
Stephen Sullivan,TE,sully7777,"Still a little shocked that the Baseball Hogs fell so dramatically , so fast. I know we will all miss seeing a regional played at Baum-Walker."
Stephen Sullivan,TE,sully7777,It's great to see how much these softball Hogs who came to Arkansas from other states enjoyed their time as a Razorback.  All were part of a special time for the program.
Stephen Sullivan,TE,sully7777,When they start honoring softball greats...  She will be in the first class.. https://t.co/FWMGdG9mIF
Stephen Sullivan,TE,sully7777,@EricPMusselman @coltenwalker3 @AnthonyRuta Look who trained him ...
Stephen Sullivan,TE,sully7777,@bjones4672 Ellsworth had the best swing of the day.
Stephen Sullivan,TE,sully7777,"A year ago, Arkansas Baseball swept the SEC regular season and Tourney titles and pounded NC. State in game one of the Super Regional at Baum-Walker.Then lost two in a row.I remember how sick I felt that day.  Feeling the same way today. Nothing worse than seeing Texas celebrate."
Stephen Sullivan,TE,sully7777,Delce was great again today.  What an addition.  No run support ...
Stephen Sullivan,TE,sully7777,The Hogs have had two runners on in 4 innings in this game.
Stephen Sullivan,TE,sully7777,Simpson is reminding me of the freshman from Oregon St. who beat the baseball Hogs in the title game.   She has had the Hogs' number all game.
Stephen Sullivan,TE,sully7777,Texas has made all the defensive plays today...
Stephen Sullivan,TE,sully7777,Gibson's ball was the best hit ball of the game for Arkansas..  A good sign...
Stephen Sullivan,TE,sully7777,This is it for Arkansas.  This has been their inning.  The big bats have to deliver.
Stephen Sullivan,TE,sully7777,This is starting to look real bad.... A fourth straight hit makes it 3-0 for Texas.
Stephen Sullivan,TE,sully7777,Washington two-run double and the Horns lead 2-0 in the 6th ..  and looking for more.
Stephen Sullivan,TE,sully7777,Jefferson is a one-woman wrecking crew. Sides will normally make that play.
Stephen Sullivan,TE,sully7777,This is old-school college softball.  The only 0-0 game going.
Stephen Sullivan,TE,sully7777,"They need that one ""big"" swing ...."
Stephen Sullivan,TE,sully7777,@RazorbackSB Smacks ????? ha..
Stephen Sullivan,TE,sully7777,Big play by Gammill.. That could have been a disaster.   She showed great poise.  Delce is in the zone..
Stephen Sullivan,TE,sully7777,"Offensively, Arkansas is doing what they did yesterday.  Expanding the zone. Simpson has at least 3 strikeouts on balls way out of the strike zone."
Stephen Sullivan,TE,sully7777,A little plate discipline and they will get to Simpson.  Not throwing many strikes....
Stephen Sullivan,TE,sully7777,"Off the glove, Off the base ... How about over the fence ??????"
Stephen Sullivan,TE,sully7777,Money !!! https://t.co/ARRusxuNM6
Stephen Sullivan,TE,sully7777,"I've been impressed with Texas the last two days, but Today, I think they will feel the true impact of the Bogle bombers.  Nothing like a Game 7 or a Game 3 .. One game to decide it all."
Stephen Sullivan,TE,sully7777,"A one and out, followed by a two and out..  Muss can sell Fayetteville as the fast track to realizing your NBA dream."
Stephen Sullivan,TE,sully7777,J-Will makes it official.  Wish him well.  Great legacy.  Back to back Elite Eights. https://t.co/82v2wU6TfE
Stephen Sullivan,TE,sully7777,There’s nothing better than celebrating a trip to the World Series on your field in front of the best fans in College softball.A great opportunity for the SEC champs !!!
Stephen Sullivan,TE,sully7777,Both Coach Deifel and Danielle Gibson talked about Arkansas' inability to make adjustments as a key to the game.  They jumped all over that inside pitch all game which resulted in lot of long strikes..
Stephen Sullivan,TE,sully7777,@McArkbball 3 pm..
Stephen Sullivan,TE,sully7777,"Texas wins game two 3-1 . The Texas pitcher with
a gutsy performance.   Arkansas should have a big pitching edge in Game three..."
Stephen Sullivan,TE,sully7777,Too many good swings to have just one run.
Stephen Sullivan,TE,sully7777,How many foul balls have left the park ???  At least 20..
Stephen Sullivan,TE,sully7777,We still haven't seen a home run from the Hogs.  I have to believe one is coming soon.
Stephen Sullivan,TE,sully7777,"Delce in for Haff , and she is greeted with an RBI double.  Horns have scored 3 in the third.  3-1 Texas."
Stephen Sullivan,TE,sully7777,Back to back homers for Horns.  2-1 Texas ...
Stephen Sullivan,TE,sully7777,Texas ties game with a solo home run.  1-1 bottom of the third.
Stephen Sullivan,TE,sully7777,"Gammill with an epic at bat... 16 or 17 foul balls.. then she's robbed of a hit on a hot shot up the middle.. 1-0 Arkansas in the third inning,."
Stephen Sullivan,TE,sully7777,"Too hot to handle !!! The best hitter in College Softball Danielle Gibson, with an RBI single.  Hot shot off first baseman's glove.
1-0 Hogs.."
Stephen Sullivan,TE,sully7777,Over now. Hogs lose 7-5.  Time to get well and get ready for the NCAA tourney.
Stephen Sullivan,TE,sully7777,"Hogs aren’t done just yet in Hoover. Brayden Webb with a two out, two run bomb. 7-5 Gators in the 9th inning."
Stephen Sullivan,TE,sully7777,Good news on Tygart.  SEC Network says it’s not an arm issue.   They said he just didn’t feel well.
Stephen Sullivan,TE,sully7777,"Gators now lead 7-2.  When things aren’t going your way, it seems like every ground ball finds a hole."
Stephen Sullivan,TE,sully7777,Love this news !!! https://t.co/KG4ZCCw5QM
Stephen Sullivan,TE,sully7777,@PhilElsonPxP Ha.  Enjoy !!!
Stephen Sullivan,TE,sully7777,@MzRMoody You guys are living the dream !!!!
Stephen Sullivan,TE,sully7777,Kacey Hoffman showed the importance of just making contact when runners are in scoring position.   She hit two harmless ground balls that forced Texas to make plays under pressure.  The result. Two errors and four Arkansas runs.
Stephen Sullivan,TE,sully7777,@suggartown @DavidBazzel 6:30 Eastern time
Stephen Sullivan,TE,sully7777,Moses Moody with another solid performance tonight.  He played 8 minutes in the first half .  He scored 7 points .
Stephen Sullivan,TE,sully7777,"Chenise Delce looked like the SEC pitcher of the year tonight.  A gritty performance.     Hogs win 7-1   .  Delce allowed 6 hits, walked one and struck out six !!!!!!!!!!"
Stephen Sullivan,TE,sully7777,Hogs making more history tonight !!  First super regional win and first win over the Texas softball team.  A 7-1 win !!  They will go for the sweep tomorrow at 5:30 pm.
Stephen Sullivan,TE,sully7777,"A Texas meltdown.  Wild throw from third baseman allows two runs to score. 7-0.  Hogs are one run away
from run ruling Horns !!!"
Stephen Sullivan,TE,sully7777,Malkin with an RBI single.  5-0 in the 6th.  Hogs want more !!!
Stephen Sullivan,TE,sully7777,Gammill does it again !!!! Took a pitch low and outside and punched it into right field for an RBI single.  4-0 Hogs !!!!
Stephen Sullivan,TE,sully7777,"A throwing error by first baseman results in two more runs.  Hogs are rolling  , now up 3-0.  Starter is out for Horns."
Stephen Sullivan,TE,sully7777,Beebe's Hannah Gammill rips one through a hole on the left side .. RBI single makes it 1-0 in the bottom of the 5th. Hogs looking poised to have a big inning.
Stephen Sullivan,TE,sully7777,The Hogs get Florida tomorrow.  The Gators got run ruled by the Aggies. 10-0 after 7.   Barring any more delays.  The game will start at 9:30 AM.
Stephen Sullivan,TE,sully7777,These early kickoffs aren't ideal for Arkansas in September. https://t.co/NwrkgeSvrv
Stephen Sullivan,TE,sully7777,"I heard a stat during one of the rain delays at the SEC Tourney that Arkansas now has the longest active streak of consecutive winning seasons in SEC play. It's only 4 seasons.Among those below 500 this year,  Vandy, Ole Miss, and Miss. St.  All three were ranked to start season."
Stephen Sullivan,TE,sully7777,"@skylinenlr Tough year, but they still have enough weapons to do damage in NCAA tourney.. you never know"
Stephen Sullivan,TE,sully7777,@TheJayBir My bad.   Ran out of characters
Stephen Sullivan,TE,sully7777,@TheJayBir Conference stats.
Stephen Sullivan,TE,sully7777,@TheJayBir In the SEC.  No.
Stephen Sullivan,TE,sully7777,"The biggest difference between this year's Hog Baseball team and last year's squad is the power numbers. Both teams were built for power. Last year, Hogs were #1 in both Home runs and walks.   This season, 6th in home runs and 4th in walks.  Not bad numbers, but not elite."
Stephen Sullivan,TE,sully7777,@r_scott_miller one thing they do have is elite back-end pitching.  Hope in the NCAA is to get to them with the lead.
Stephen Sullivan,TE,sully7777,"One common thread in these Bama losses.  The Hogs have helped Bama.  As Bubba Carpenter would say
"" that's not Razorback baseball""."
Stephen Sullivan,TE,sully7777,"Hogs lose 4-3.  A couple of defensive lapses and only 5 hits.   With weather forecast, it's hard to say when they will play next."
Stephen Sullivan,TE,sully7777,@mjohnson330 Clay Henry
Stephen Sullivan,TE,sully7777,Holt among 4 inducted to Arkansas Sportscasters and Sports Writers Hall of Fame https://t.co/sZgQJhcCok
Stephen Sullivan,TE,sully7777,"Big swing from Lanzilli !!  Two run shot.   4-3 Bama. Lanzilli also saved a run earlier, gunning down a runner at the plate.     Hogs still batting in the bottom of the 6th."
Stephen Sullivan,TE,sully7777,"Wasted a great opportunity in the 5th. Two on, no outs.. and Battles , Gregory and Wallace failed to deliver a hit..  Still 4-1  Bama .."
Stephen Sullivan,TE,sully7777,Wild throw from Turner trying to pickoff runner from third results in a 4th run scoring...  4-1 Bama going to the bottom of the 4th inning.
Stephen Sullivan,TE,sully7777,Big ball from Battles!!!3-1 Bama in the third.
Stephen Sullivan,TE,sully7777,"Congrats to the new class of the Arkansas Sportscasters and Sportswriters Hall of Fame.  Left to right,Mike Irwin,Chris Mortenson,Mike Nail and Bob Holt . https://t.co/dBxfsSI9lq"
Stephen Sullivan,TE,sully7777,"What can do wrong seems to go wrong for this Hog Baseball team.  Robert Moore trying to turn two ..Stovall couldn't
handle one-hop throw..  2 runs score.  Bama leads 2-0 in the second."
Stephen Sullivan,TE,sully7777,Hope Coach is back soon. Let’s win one for DVH. https://t.co/wJG36wkeWC
Stephen Sullivan,TE,sully7777,I love Election night. Good energy at the station. https://t.co/0oA85JS1tG
Stephen Sullivan,TE,sully7777,@EricPMusselman @MrDevoBuckets Not a better leader for your team !!!
Stephen Sullivan,TE,sully7777,Arkansas' Devo Davis receives key to the city of Jacksonville https://t.co/LlhNm7YEmy
Stephen Sullivan,TE,sully7777,"@KATVChrisMay @beth_hunt7 @KATVNews @TBArkansas @shanebroadway @KATVBeth @RobyBrock The ""A"" team !!!"
Stephen Sullivan,TE,sully7777,@1037TheBuzz @RogerDoyleScott @DavidBazzel You guys rule !!!!!!!!!!!!!!
Tommy Sweeney,TE,Tommysweeney15,@KeffingCarpets @James_Wrobel Uh oh 👀
Tommy Sweeney,TE,Tommysweeney15,@James_Wrobel Hell yea I will!
Tommy Sweeney,TE,Tommysweeney15,@James_Wrobel That’s sick! If I stayed in town I would’ve been there man my bad
Tommy Sweeney,TE,Tommysweeney15,@James_Wrobel They sound greAt! Where at?
Jonathan Taylor,RB,JayT23,@ZachPascal6 🔥🔥
Patrick Taylor,RB,patrick_taylor4,"@CNap87 @DrewCPiscopo No sir, its the opposite my friend"
Patrick Taylor,RB,patrick_taylor4,If you have any questions about QB play in the Air Raid look no further than @DrewCPiscopo If you want to know about WR play in the air raid look no further than @CNap87 these 2 guys break it down to the very smallest detail. #airraid #piratesoftheappalachia
Patrick Taylor,RB,patrick_taylor4,The best way to listen is with your eyes. Seeing is believing
Patrick Taylor,RB,patrick_taylor4,@DrewCPiscopo @HalMumme It will only happen because I call @DrewCPiscopo and @CNap87 for help
Trent Taylor,WR,Trent5Taylor,@ILoveCrawFish2 Chocolate
Trent Taylor,WR,Trent5Taylor,@lucaspfeiffer01 All of them
Trent Taylor,WR,Trent5Taylor,You’re not supposed to be able to.. they make it impossible https://t.co/oc0mZL2h1p
Trent Taylor,WR,Trent5Taylor,https://t.co/mi1jHdwjtM https://t.co/D8HzJFkDE3
Trent Taylor,WR,Trent5Taylor,https://t.co/GNZcJ4S4BX https://t.co/owq5OXKhcl
Trent Taylor,WR,Trent5Taylor,@RedGeeMack A lot more lol
Trent Taylor,WR,Trent5Taylor,Losanti is a good one that doesn’t get talked about https://t.co/g21qVZO5wa
Trent Taylor,WR,Trent5Taylor,Free game: Celtics https://t.co/mDB2kA7xtz
Trent Taylor,WR,Trent5Taylor,What’s my over/under? https://t.co/xxLtohoqmO
Trent Taylor,WR,Trent5Taylor,@BleedTechBlue I was already on it! 🤙🏼
Trent Taylor,WR,Trent5Taylor,@EgoscueE49ers Mmmm great question.. the right cleat usually
Trent Taylor,WR,Trent5Taylor,"What’s on our minds tonight Twitter? 
I’m here to help"
Trent Taylor,WR,Trent5Taylor,This is fake right? https://t.co/JeBWEMM9hg
Adam Thielen,WR,athielen19,"Let’s gooooo! See you all tonight for the Thielen Foundation Home Run Derby &amp; Charity Softball Game!

There are still tickets available, click the link below to get yours! 

🎟 https://t.co/RubYUrXsyY https://t.co/3DIoTI8Opc"
Adam Thielen,WR,athielen19,"We’ve got some awesome items to bid on at our Thielen Foundation silent auction, including signed memorabilia and more! 

Click the link below to browse, bid, or buy! 

➡️ https://t.co/9xw4lqaa2I https://t.co/6V27WVIozN"
Adam Thielen,WR,athielen19,https://t.co/0XG2Rt83dq https://t.co/nRMQZpFdog
Adam Thielen,WR,athielen19,https://t.co/iPx1YnVGWw https://t.co/lXK9YVsd3p
Michael Thomas,WR,Cantguardmike,"Time to flex up, show the muscles."
Mike Thomas,WR,Cantguardmike,"Time to flex up, show the muscles."
Cody Thompson,WR,cthom1441,@steph_pappas bacon &gt;
Cody Thompson,WR,cthom1441,"@chefboy_arg Yeah, it was my worst game in a while, first time on these new lanes… I’ll be better 😂"
Cody Thompson,WR,cthom1441,"That’s one throw, not an accurate representation of my talent 😅😂 but it also wasn’t my best outing… https://t.co/E88b6A8X1c"
Cody Thompson,WR,cthom1441,bruh… you for real?! https://t.co/nNXjtovUL9
Cody Thompson,WR,cthom1441,"Feeling the love with all the upgrades recently, much love @Delta 🤞🏼✈️"
Colin Thompson,TE,ColinThompsonTU,Model for @Zappos https://t.co/kSqWrdOMXW
Colin Thompson,TE,ColinThompsonTU,We are going to our first @NASCAR race today… any suggestions? @CLTMotorSpdwy #CocaCola600
